SeriesCode,GeoAreaName,TimePeriod,values
Clean Water,Uzbekistan,2015,0.5584161691117493
Clean Water,Vanuatu,2015,0.39374310313053074
Clean Water,Albania,2016,0.677418983890869
Clean Water,American Samoa,2016,0.060332104332290484
Clean Water,Andorra,2016,0.8994072659120563
Clean Water,Armenia,2016,0.8173637890015816
Clean Water,Austria,2016,0.9882621390765479
Clean Water,Azerbaijan,2016,0.7099898579740215
Clean Water,Bahrain,2016,0.9890730067888274
Clean Water,Bangladesh,2016,0.5216607000630962
Clean Water,Belarus,2016,0.9408634016228316
Clean Water,Belgium,2016,0.9948755739884815
Clean Water,Bhutan,2016,0.31215763139361674
Clean Water,Bosnia and Herzegovina,2016,0.8799911486991672
Clean Water,Bulgaria,2016,0.9674077392137667
Clean Water,Cambodia,2016,0.1966030177605285
Clean Water,Canada,2016,0.9872485813039161
Clean Water,Chile,2016,0.9834921519934718
Clean Water,Colombia,2016,0.7098060827867454
Clean Water,Congo [DRC],2016,0.40643440993710056
Clean Water,Costa Rica,2016,0.9323352656953952
Clean Water,Croatia,2016,0.8920937657545578
Clean Water,Cyprus,2016,0.9958430267579897
Clean Water,Czech Republic,2016,0.977226922699535
Clean Water,Denmark,2016,0.9649208632877037
Clean Water,Ecuador,2016,0.7297259159661625
Clean Water,Estonia,2016,0.9317438534991495
Clean Water,Ethiopia,2016,0.04209343796840506
Clean Water,Finland,2016,0.9960437823426865
Clean Water,France,2016,0.976182628258154
Clean Water,French Guiana,2016,0.8991635219794587
Clean Water,French Polynesia,2016,0.45554537328770695
Clean Water,Georgia,2016,0.7830449012219115
Clean Water,Germany,2016,0.9978505826049584
Clean Water,Ghana,2016,0.29877396157078134
Clean Water,Gibraltar,2016,1.0
Clean Water,Greece,2016,1.0
Clean Water,Greenland,2016,0.965076373636235
Clean Water,Grenada,2016,0.8615266860379327
Clean Water,Guadeloupe,2016,0.9715611659170752
Clean Water,Guam,2016,0.9950689140831654
Clean Water,Guatemala,2016,0.5235058674258696
Clean Water,Hong Kong,2016,1.0
Clean Water,Hungary,2016,0.8576896535751743
Clean Water,Iceland,2016,0.9953834813189298
Clean Water,Iran,2016,0.9111481360198616
Clean Water,Iraq,2016,0.5520296034958985
Clean Water,Ireland,2016,0.9711060267836752
Clean Water,Isle of Man,2016,0.9699894044469511
Clean Water,Israel,2016,0.9939283257424867
Clean Water,Italy,2016,0.9466878928799152
Clean Water,Japan,2016,0.9828946139576503
Clean Water,Jordan,2016,0.9338478107162858
Clean Water,Kazakhstan,2016,0.8657641549613873
Clean Water,Kuwait,2016,1.0
Clean Water,Kyrgyzstan,2016,0.6576805615395933
Clean Water,Laos,2016,0.09383861980750464
Clean Water,Latvia,2016,0.9461002421641109
Clean Water,Lebanon,2016,0.43792735119663984
Clean Water,Liechtenstein,2016,1.0
Clean Water,Lithuania,2016,0.9097345716700124
Clean Water,Luxembourg,2016,0.997476261565612
Clean Water,Macedonia [FYROM],2016,0.8087822400518784
Clean Water,Malaysia,2016,0.9281505649689887
Clean Water,Malta,2016,1.0
Clean Water,Martinique,2016,0.9888104554540231
Clean Water,Mayotte,2016,0.8249891696231006
Clean Water,Mexico,2016,0.3840064215994095
Clean Water,Micronesia,2016,0.7719033961547137
Clean Water,Moldova,2016,0.7053920392242882
Clean Water,Monaco,2016,1.0
Clean Water,Mongolia,2016,0.17908601828702825
Clean Water,Montenegro,2016,0.9252853915813984
Clean Water,Morocco,2016,0.6775652517446016
Clean Water,Nepal,2016,0.2160881312717985
Clean Water,Netherlands,2016,0.9994735002090845
Clean Water,New Caledonia,2016,0.9641138645267353
Clean Water,New Zealand,2016,1.0
Clean Water,Nicaragua,2016,0.47899487224239157
Clean Water,Nigeria,2016,0.13919637797375928
Clean Water,Niue,2016,0.9700881701762534
Clean Water,North Korea,2016,0.6430964421016274
Clean Water,Northern Mariana Islands,2016,0.8908893397172463
Clean Water,Norway,2016,0.9821917544694716
Clean Water,Oman,2016,0.8933888972059401
Clean Water,Pakistan,2016,0.30719570133716334
Clean Water,Paraguay,2016,0.6050004906045204
Clean Water,Peru,2016,0.4635855914664691
Clean Water,Philippines,2016,0.4244203048153291
Clean Water,Poland,2016,0.9849200099689979
Clean Water,Portugal,2016,0.9495816535188596
Clean Water,Puerto Rico,2016,0.9364464563468909
Clean Water,Qatar,2016,0.95961663851109
Clean Water,Romania,2016,0.8055381243775421
Clean Water,Russia,2016,0.7412214300783236
Clean Water,Saint Helena,2016,0.8832823366144548
Clean Water,Saint Pierre and Miquelon,2016,0.818678372680389
Clean Water,Samoa,2016,0.5569213550744038
Clean Water,San Marino,2016,1.0
Clean Water,Serbia,2016,0.7282040209796035
Clean Water,Sierra Leone,2016,0.027753707288255252
Clean Water,Singapore,2016,1.0
Clean Water,Slovakia,2016,0.9967524452578317
Clean Water,Slovenia,2016,0.9768479804127892
Clean Water,South Korea,2016,0.9796168599010817
Clean Water,Spain,2016,0.9834578687860209
Clean Water,Sweden,2016,0.9993551747814875
Clean Water,Switzerland,2016,0.951158896003341
Clean Water,Tajikistan,2016,0.4377734529111548
Clean Water,Tunisia,2016,0.91831429361493
Clean Water,Turkmenistan,2016,0.9248305748606076
Clean Water,Uganda,2016,0.0
Clean Water,Ukraine,2016,0.91340287486726
Clean Water,United Kingdom,2016,0.9998794176841382
Clean Water,United States,2016,0.9892132562738538
Clean Water,Uzbekistan,2016,0.5580955817973149
Clean Water,Vanuatu,2016,0.39647024824803684
Clean Water,Albania,2017,0.6774400597411931
Clean Water,American Samoa,2017,0.05928151315662048
Clean Water,Andorra,2017,0.8992835791344844
Clean Water,Armenia,2017,0.8544814503164604
Clean Water,Austria,2017,0.988230382356549
Clean Water,Azerbaijan,2017,0.7155442237626192
Clean Water,Bahrain,2017,0.9890595711804696
Clean Water,Bangladesh,2017,0.5205342059220394
Clean Water,Belarus,2017,0.941048505286536
Clean Water,Belgium,2017,0.9948693807016147
Clean Water,Bhutan,2017,0.3130958247878607
Clean Water,Bosnia and Herzegovina,2017,0.8799353736299447
Clean Water,Bulgaria,2017,0.9671373939841307
Clean Water,Cambodia,2017,0.20207576973815883
Clean Water,Canada,2017,0.9877424026892145
Clean Water,Chile,2017,0.9853570590805106
Clean Water,Colombia,2017,0.7119836400377901
Clean Water,Congo [DRC],2017,0.41200128693204435
Clean Water,Costa Rica,2017,0.9333162603218191
Clean Water,Croatia,2017,0.8919602256219993
Clean Water,Cyprus,2017,0.995838883855459
Clean Water,Czech Republic,2017,0.9772022570808163
Clean Water,Denmark,2017,0.9648640651127356
Clean Water,Ecuador,2017,0.7317242737334587
Clean Water,Estonia,2017,0.9282609631330554
Clean Water,Ethiopia,2017,0.04711903690998577
Clean Water,Finland,2017,0.9960523682347294
Clean Water,France,2017,0.9769058107779482
Clean Water,French Guiana,2017,0.9008551211502333
Clean Water,French Polynesia,2017,0.4555332697758198
Clean Water,Georgia,2017,0.7847367277062697
Clean Water,Germany,2017,0.9978479397250958
Clean Water,Ghana,2017,0.3157697596794291
Clean Water,Gibraltar,2017,1.0
Clean Water,Greece,2017,1.0
Clean Water,Greenland,2017,0.9650040566336182
Clean Water,Grenada,2017,0.8613564220706693
Clean Water,Guadeloupe,2017,0.971999005748153
Clean Water,Guam,2017,0.9950628509203285
Clean Water,Guatemala,2017,0.5264475295424074
Clean Water,Hong Kong,2017,1.0
Clean Water,Hungary,2017,0.8877997550955408
Clean Water,Iceland,2017,1.0
Clean Water,Iran,2017,0.9117148477094545
Clean Water,Iraq,2017,0.5570342242145517
Clean Water,Ireland,2017,0.9711927363661601
Clean Water,Isle of Man,2017,0.9699525040297329
Clean Water,Israel,2017,0.9933479816902712
Clean Water,Italy,2017,0.9466247086648403
Clean Water,Japan,2017,0.9833614535875921
Clean Water,Jordan,2017,0.9334834754051792
Clean Water,Kazakhstan,2017,0.8871486492593684
Clean Water,Kuwait,2017,1.0
Clean Water,Kyrgyzstan,2017,0.6580733465182892
Clean Water,Laos,2017,0.09701563041377662
Clean Water,Latvia,2017,0.9482522042477366
Clean Water,Lebanon,2017,0.437236238112557
Clean Water,Liechtenstein,2017,1.0
Clean Water,Lithuania,2017,0.9143788831237585
Clean Water,Luxembourg,2017,0.997037473825567
Clean Water,Macedonia [FYROM],2017,0.7956398182800303
Clean Water,Malaysia,2017,0.928221042414956
Clean Water,Malta,2017,1.0
Clean Water,Martinique,2017,0.987777696477723
Clean Water,Mayotte,2017,0.8247739798696282
Clean Water,Mexico,2017,0.38526731816704723
Clean Water,Micronesia,2017,0.7762415773740992
Clean Water,Moldova,2017,0.7081581376931205
Clean Water,Monaco,2017,1.0
Clean Water,Mongolia,2017,0.17922659257840493
Clean Water,Montenegro,2017,0.9311009294748327
Clean Water,Morocco,2017,0.6800579334626004
Clean Water,Nepal,2017,0.21711651899946413
Clean Water,Netherlands,2017,0.9994728528356622
Clean Water,New Caledonia,2017,0.9640697396652685
Clean Water,New Zealand,2017,1.0
Clean Water,Nicaragua,2017,0.4792069012268895
Clean Water,Nigeria,2017,0.1406022755885347
Clean Water,Niue,2017,0.9700513911993648
Clean Water,North Korea,2017,0.6408837650724921
Clean Water,Northern Mariana Islands,2017,0.8950149675792121
Clean Water,Norway,2017,0.9821699654163913
Clean Water,Oman,2017,0.8953564995448393
Clean Water,Pakistan,2017,0.3039629113932223
Clean Water,Paraguay,2017,0.611494691943332
Clean Water,Peru,2017,0.4657580309509308
Clean Water,Philippines,2017,0.4259811780808357
Clean Water,Poland,2017,0.9909190588610006
Clean Water,Portugal,2017,0.9495547387291223
Clean Water,Puerto Rico,2017,0.9363524945606676
Clean Water,Qatar,2017,0.958925669990165
Clean Water,Romania,2017,0.8054086654859028
Clean Water,Russia,2017,0.742051150168614
Clean Water,Saint Helena,2017,0.8836232517200341
Clean Water,Saint Pierre and Miquelon,2017,0.8184554232994957
Clean Water,Samoa,2017,0.5569027333317551
Clean Water,San Marino,2017,1.0
Clean Water,Serbia,2017,0.7280822345272246
Clean Water,Sierra Leone,2017,0.030702690720961698
Clean Water,Singapore,2017,1.0
Clean Water,Slovakia,2017,0.9977159108272304
Clean Water,Slovenia,2017,0.9790493704147666
Clean Water,South Korea,2017,0.9807805953029132
Clean Water,Spain,2017,0.9832299627047955
Clean Water,Sweden,2017,0.9993543819175287
Clean Water,Switzerland,2017,0.9510988419763661
Clean Water,Tajikistan,2017,0.4390337464571707
Clean Water,Tunisia,2017,0.9209927023636079
Clean Water,Turkmenistan,2017,0.9344050952179068
Clean Water,Uganda,2017,0.0
Clean Water,Ukraine,2017,0.913991404671262
Clean Water,United Kingdom,2017,0.999879269418578
Clean Water,United States,2017,0.9892588519619258
Clean Water,Uzbekistan,2017,0.5577926102554279
Clean Water,Vanuatu,2017,0.398825513104971
